2025-09-28 17:47:43,796 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-09-28 17:47:46,917 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-09-28 17:48:15,265 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-09-28 17:48:17,893 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-09-28 17:48:41,155 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-09-28 17:48:42,582 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-09-28 17:48:57,109 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-09-28 17:49:00,992 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-09-28 17:49:25,590 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-09-28 17:49:29,527 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-09-28 17:49:53,921 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-09-28 17:49:58,581 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-09-28 17:50:17,838 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2025-09-28 17:50:19,200 INFO  ExportHelperExtension.cs: 347 - Creating joint link_1
2025-09-28 17:50:19,205 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2025-09-28 17:50:19,206 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2025-09-28 17:50:19,207 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2025-09-28 17:50:19,387 INFO  : 0 - R1: 1, System.__ComObject, 1, System.Double[]
2025-09-28 17:50:19,389 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-09-28 17:50:19,390 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-09-28 17:50:19,390 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-09-28 17:50:20,507 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child link_1 failed
2025-09-28 17:50:20,526 INFO  ExportHelperExtension.cs: 347 - Creating joint link_2
2025-09-28 17:50:20,526 INFO  ExportHelperExtension.cs: 1397 - Fixing components for link_1
2025-09-28 17:50:20,527 INFO  ExportHelperExtension.cs: 1402 - Fixing 34
2025-09-28 17:50:20,527 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2025-09-28 17:50:20,527 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2025-09-28 17:50:20,625 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2025-09-28 17:50:20,625 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-09-28 17:50:20,629 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-09-28 17:50:20,630 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-09-28 17:50:20,700 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 34
2025-09-28 17:50:21,889 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link_1 to child link_2 failed
2025-09-28 17:50:21,938 INFO  ExportHelperExtension.cs: 347 - Creating joint link_3
2025-09-28 17:50:21,939 INFO  ExportHelperExtension.cs: 1397 - Fixing components for link_2
2025-09-28 17:50:21,939 INFO  ExportHelperExtension.cs: 1402 - Fixing 41
2025-09-28 17:50:21,939 INFO  ExportHelperExtension.cs: 1402 - Fixing 34
2025-09-28 17:50:21,940 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2025-09-28 17:50:21,940 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2025-09-28 17:50:22,038 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2025-09-28 17:50:22,038 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-09-28 17:50:22,038 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-09-28 17:50:22,038 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-09-28 17:50:22,039 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 41
2025-09-28 17:50:22,039 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 34
2025-09-28 17:50:23,287 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link_2 to child link_3 failed
2025-09-28 17:50:23,301 INFO  ExportHelperExtension.cs: 347 - Creating joint link_4
2025-09-28 17:50:23,302 INFO  ExportHelperExtension.cs: 1397 - Fixing components for link_3
2025-09-28 17:50:23,302 INFO  ExportHelperExtension.cs: 1402 - Fixing 45
2025-09-28 17:50:23,302 INFO  ExportHelperExtension.cs: 1402 - Fixing 41
2025-09-28 17:50:23,303 INFO  ExportHelperExtension.cs: 1402 - Fixing 34
2025-09-28 17:50:23,303 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2025-09-28 17:50:23,303 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2025-09-28 17:50:23,407 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2025-09-28 17:50:23,408 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-09-28 17:50:23,408 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-09-28 17:50:23,409 INFO  ExportHelperExtension.cs: 857 - L2: 0
